Sample,COL1_1_508_519,COL1_2_978_990,COL1_2_978_990_16,COL1a2_484___499,COL1a2_502___519,COL1a2_292___309,COL1a2_793___816,COL1a2_454___483,COL1a1_586___618,COL1a1_586___618_16,COL1a2_757___789,COL1a2_757___789_16,ZooMS_taxon,Family,Order,Correlation
AEB01T1ZID417,1105.6,,,1427.7,,,2131.1,,2853.4,,,,Bos/Bison,Bovidae,Artiodactyla,0.124913888
AEB01T1372ZIP1968,1105.6,,1208.6,1427.7,1580.8,,2131.1,,2853.4,2869.4,3017.4,,Bos/Bison,Bovidae,Artiodactyla,0.228262847
AEB01T1372ZIP1967,1105.6,,1208.6,1427.7,1580.8,1648.8,2131.1,,2853.4,2869.4,,,Bos/Bison,Bovidae,Artiodactyla,0.243826607
AEB01T1ZID414,1105.6,1192.6,1208.6,1455.7,,2131.1,,,2853.4,2869.4,,,Bubalus,Bovidae,Artiodactyla,0.19626004
AEB01T1ZID412,1105.6,,1208.6,1427.7,1580.8,1648.8,2131.1,2792.4,2853.4,2869.4,,3033.4,Bos/Bison,Bovidae,Artiodactyla,0.280316169
AEB01T1ZID413,1105.6,1192.6,1208.6,1427.7,1580.8,1648.8,2131.1,2792.4,2853.4,2869.4,3017.4,3033.4,Bos/Bison,Bovidae,Artiodactyla,0.387457043
AEB01T1ZID416,1105.6,,,1455.7,,2131.1,,,2853.4,,,,Bubalus,Bovidae,Artiodactyla,0.134737801
AEB01T1ZID415,1105.6,1192.6,1208.6,1427.7,1580.8,1648.8,2131.1,,2853.4,,,,Bos/Bison,Bovidae,Artiodactyla,0.222353219
